Country,date,Avg Temp (F)
Spain,2/16/20,60
Spain,2/17/20,53
Spain,2/18/20,50
Spain,2/19/20,50
Spain,2/20/20,52
Spain,2/21/20,54
Spain,2/22/20,53
Spain,2/23/20,50
Spain,2/24/20,52
Spain,2/25/20,54
Spain,2/26/20,54
Spain,2/27/20,57
Spain,2/28/20,57
Spain,2/29/20,53
Spain,3/1/20,56
Spain,3/2/20,52
Spain,3/3/20,57
Spain,3/4/20,61
Spain,3/5/20,54
Spain,3/6/20,52
Spain,3/7/20,55
Spain,3/8/20,55
Spain,3/9/20,54
Spain,3/10/20,57
Spain,3/11/20,57
Spain,3/12/20,54
Spain,3/13/20,52
Spain,3/14/20,53
Spain,3/15/20,50
Spain,3/16/20,51
Spain,3/17/20,55
Spain,3/18/20,55
Spain,3/19/20,54
Spain,3/20/20,56
Spain,3/21/20,55
Spain,3/22/20,55
Spain,3/23/20,53
Spain,3/24/20,56
Spain,3/25/20,54
Spain,2/1/20,64
Spain,2/2/20,62
Spain,2/3/20,61
Spain,2/4/20,64
Spain,2/5/20,55
Spain,2/6/20,52
Spain,2/7/20,52
Spain,2/8/20,51
Spain,2/9/20,53
Spain,2/10/20,61
Spain,2/11/20,61
Spain,2/12/20,57
Spain,2/13/20,57
Spain,2/14/20,57
Spain,2/15/20,54
Spain,2/16/20,54
Spain,2/17/20,56
Spain,2/18/20,56
Spain,2/19/20,56
Spain,2/20/20,52
Spain,2/21/20,51
Spain,2/22/20,53
Spain,2/23/20,54
Spain,2/24/20,56
Spain,2/25/20,60
Spain,2/26/20,59
Spain,2/27/20,60
Spain,2/28/20,61
Spain,2/29/20,61
Spain,3/1/20,65
Spain,3/2/20,62
Spain,3/3/20,60
Spain,3/4/20,68
Spain,3/5/20,65
Spain,3/6/20,59
Spain,3/7/20,57
Spain,3/8/20,58
Spain,3/9/20,61
Spain,3/10/20,61
Spain,3/11/20,61
Spain,3/12/20,60
Spain,3/13/20,58
Spain,3/14/20,59
Spain,3/15/20,58
Spain,3/16/20,55
Spain,3/17/20,56
Spain,3/18/20,58
Spain,3/19/20,56
Spain,3/20/20,57
Spain,3/21/20,55
Spain,3/22/20,56
Spain,3/23/20,58
Spain,3/24/20,57
Spain,3/25/20,51
Spain,2/1/20,52
Spain,2/2/20,53
Spain,2/3/20,51
Spain,2/4/20,51
Spain,2/5/20,45
Spain,2/6/20,45
Spain,2/7/20,43
Spain,2/8/20,44
Spain,2/9/20,44
Spain,2/10/20,48
Spain,2/11/20,51
Spain,2/12/20,49
Spain,2/13/20,49
Spain,2/14/20,50
Spain,2/15/20,48
Spain,2/16/20,50
Spain,2/17/20,48
Spain,2/18/20,47
Spain,2/19/20,47
Spain,2/20/20,48
Spain,2/21/20,50
Spain,2/22/20,51
Spain,2/23/20,52
Spain,2/24/20,51
Spain,2/25/20,48
Spain,2/26/20,49
Spain,2/27/20,46
Spain,2/28/20,51
Spain,2/29/20,49
Spain,3/1/20,48
Spain,3/2/20,46
Spain,3/3/20,44
Spain,3/4/20,54
Spain,3/5/20,49
Spain,3/6/20,44
Spain,3/7/20,45
Spain,3/8/20,48
Spain,3/9/20,49
Spain,3/10/20,55
Spain,3/11/20,57
Spain,3/12/20,61
Spain,3/13/20,58
Spain,3/14/20,57
Spain,3/15/20,53
Spain,3/16/20,41
Spain,3/17/20,47
Spain,3/18/20,53
Spain,3/19/20,48
Spain,3/20/20,47
Spain,3/21/20,44
Spain,3/22/20,45
Spain,3/23/20,48
Spain,3/24/20,48
Spain,3/25/20,44
Spain,2/1/20,57
Spain,2/2/20,60
Spain,2/3/20,58
Spain,2/4/20,49
Spain,2/5/20,45
Spain,2/6/20,44
Spain,2/7/20,51
Spain,2/8/20,49
Spain,2/9/20,51
Spain,2/10/20,55
Spain,2/11/20,51
Spain,2/12/20,52
Spain,2/13/20,52
Spain,2/14/20,52
Spain,2/15/20,51
Spain,2/16/20,56
Spain,2/17/20,46
Spain,2/18/20,38
Spain,2/19/20,40
Spain,2/20/20,44
Spain,2/21/20,48
Spain,2/22/20,45
Spain,2/23/20,45
Spain,2/24/20,47
Spain,2/25/20,47
Spain,2/26/20,46
Spain,2/27/20,52
Spain,2/28/20,54
Spain,2/29/20,48
Spain,3/1/20,50
Spain,3/2/20,44
Spain,3/3/20,52
Spain,3/4/20,55
Spain,3/5/20,49
Spain,3/6/20,44
Spain,3/7/20,50
Spain,3/8/20,49
Spain,3/9/20,49
Spain,3/10/20,51
Spain,3/11/20,52
Spain,3/12/20,49
Spain,3/13/20,47
Spain,3/14/20,51
Spain,3/15/20,40
Spain,3/16/20,42
Spain,3/17/20,48
Spain,3/18/20,51
Spain,3/19/20,53
Spain,3/20/20,53
Spain,3/21/20,53
Spain,3/22/20,51
Spain,3/23/20,50
Spain,3/24/20,49
Spain,3/25/20,49
Spain,2/1/20,53
Spain,2/2/20,55
Spain,2/3/20,58
Spain,2/4/20,58
Spain,2/5/20,55
Spain,2/6/20,47
Spain,2/7/20,50
Spain,2/8/20,51
Spain,2/9/20,53
Spain,2/10/20,58
Spain,2/11/20,55
Spain,2/12/20,56
Spain,2/13/20,57
Spain,2/14/20,57
Spain,2/15/20,57
Spain,2/16/20,58
Spain,2/17/20,58
Spain,2/18/20,56
Spain,2/19/20,51
Spain,2/20/20,49
Spain,2/21/20,51
Spain,2/22/20,50
Spain,2/23/20,52
Spain,2/24/20,52
Spain,2/25/20,55
Spain,2/26/20,57
Spain,2/27/20,57
Spain,2/28/20,61
Spain,2/29/20,57
Spain,3/1/20,63
Spain,3/2/20,60
Spain,3/3/20,58
Spain,3/4/20,56
Spain,3/5/20,59
Spain,3/6/20,58
Spain,3/7/20,54
Spain,3/8/20,56
Spain,3/9/20,56
Spain,3/10/20,54
Spain,3/11/20,57
Spain,3/12/20,59
Spain,3/13/20,59
Spain,3/14/20,58
Spain,3/15/20,56
Spain,3/16/20,60
Spain,3/17/20,61
Spain,3/18/20,60
Spain,3/19/20,57
Spain,3/20/20,56
Spain,3/21/20,57
Spain,3/22/20,58
Spain,3/23/20,58
Spain,3/24/20,56
Spain,3/25/20,50
Spain,2/1/20,52
Spain,2/2/20,50
Spain,2/3/20,44
Spain,2/4/20,43
Spain,2/5/20,39
Spain,2/6/20,38
Spain,2/7/20,41
Spain,2/8/20,42
Spain,2/9/20,41
Spain,2/10/20,52
Spain,2/11/20,50
Spain,2/12/20,46
Spain,2/13/20,47
Spain,2/14/20,40
Spain,2/15/20,43
Spain,2/16/20,47
Spain,2/17/20,47
Spain,2/18/20,39
Spain,2/19/20,35
Spain,2/20/20,40
Spain,2/21/20,42
Spain,2/22/20,44
Spain,2/23/20,47
Spain,2/24/20,49
Spain,2/25/20,47
Spain,2/26/20,41
Spain,2/27/20,48
Spain,2/28/20,47
Spain,2/29/20,46
Spain,3/1/20,46
Spain,3/2/20,41
Spain,3/3/20,47
Spain,3/4/20,52
Spain,3/5/20,47
Spain,3/6/20,40
Spain,3/7/20,44
Spain,3/8/20,42
Spain,3/9/20,45
Spain,3/10/20,51
Spain,3/11/20,51
Spain,3/12/20,51
Spain,3/13/20,48
Spain,3/14/20,44
Spain,3/15/20,44
Spain,3/16/20,40
Spain,3/17/20,52
Spain,3/18/20,51
Spain,3/19/20,52
Spain,3/20/20,49
Spain,3/21/20,50
Spain,3/22/20,48
Spain,3/23/20,47
Spain,3/24/20,51
Spain,3/25/20,49
Spain,2/1/20,57
Spain,2/3/20,50
Spain,2/4/20,44
Spain,2/5/20,42
Spain,2/6/20,42
Spain,2/7/20,46
Spain,2/8/20,50
Spain,2/9/20,50
Spain,2/10/20,54
Spain,2/11/20,52
Spain,2/12/20,53
Spain,2/13/20,52
Spain,2/14/20,46
Spain,2/15/20,45
Spain,2/16/20,53
Spain,2/17/20,52
Spain,2/18/20,42
Spain,2/19/20,41
Spain,2/20/20,42
Spain,2/21/20,45
Spain,2/22/20,46
Spain,2/23/20,47
Spain,2/24/20,49
Spain,2/25/20,51
Spain,2/26/20,46
Spain,2/27/20,45
Spain,3/3/20,56
Spain,3/4/20,55
Spain,3/5/20,51
Spain,3/6/20,46
Spain,3/7/20,47
Spain,3/8/20,47
Spain,3/9/20,50
Spain,3/10/20,56
Spain,3/11/20,55
Spain,3/12/20,57
Spain,3/13/20,51
Spain,3/14/20,51
Spain,3/15/20,47
Spain,3/16/20,42
Spain,3/17/20,50
Spain,3/18/20,51
Spain,3/19/20,51
Spain,3/20/20,51
Spain,3/21/20,49
Spain,3/22/20,50
Spain,3/23/20,50
Spain,3/24/20,50
Spain,3/25/20,52
Spain,2/1/20,53
Spain,2/2/20,56
Spain,2/3/20,54
Spain,2/4/20,50
Spain,2/5/20,44
Spain,2/6/20,40
Spain,2/7/20,40
Spain,2/8/20,41
Spain,2/9/20,43
Spain,2/10/20,49
Spain,2/11/20,52
Spain,2/12/20,51
Spain,2/13/20,49
Spain,2/14/20,49
Spain,2/15/20,46
Spain,2/16/20,47
Spain,2/17/20,48
Spain,2/18/20,45
Spain,2/19/20,43
Spain,2/20/20,42
Spain,2/21/20,47
Spain,2/22/20,50
Spain,2/23/20,48
Spain,2/24/20,49
Spain,2/25/20,50
Spain,2/26/20,50
Spain,2/27/20,50
Spain,2/28/20,50
Spain,2/29/20,51
Spain,3/1/20,56
Spain,3/2/20,48
Spain,3/3/20,49
Spain,3/4/20,56
Spain,3/5/20,52
Spain,3/6/20,44
Spain,3/7/20,46
Spain,3/8/20,47
Spain,3/9/20,50
Spain,3/10/20,54
Spain,3/11/20,54
Spain,3/12/20,55
Spain,3/13/20,51
Spain,3/14/20,49
Spain,3/15/20,47
Spain,3/16/20,42
Spain,3/17/20,47
Spain,3/18/20,49
Spain,3/19/20,52
Spain,3/20/20,51
Spain,3/21/20,51
Spain,3/22/20,51
Spain,3/23/20,52
Spain,3/24/20,54
Spain,3/25/20,50
Spain,2/1/20,55
Spain,2/2/20,52
Spain,2/3/20,51
Spain,2/4/20,51
Spain,2/5/20,48
Spain,2/6/20,45
Spain,2/7/20,45
Spain,2/8/20,46
Spain,2/9/20,47
Spain,2/10/20,48
Spain,2/11/20,50
Spain,2/12/20,49
Spain,2/13/20,51
Spain,2/14/20,48
Spain,2/15/20,48
Spain,2/16/20,50
Spain,2/17/20,49
Spain,2/18/20,47
Spain,2/19/20,46
Spain,2/20/20,47
Spain,2/21/20,50
Spain,2/22/20,51
Spain,2/23/20,52
Spain,2/24/20,52
Spain,2/25/20,50
Spain,2/26/20,48
Spain,2/27/20,49
Spain,2/28/20,52
Spain,2/29/20,51
Spain,3/1/20,50
Spain,3/2/20,49
Spain,3/3/20,49
Spain,3/4/20,56
Spain,3/5/20,52
Spain,3/6/20,46
Spain,3/7/20,47
Spain,3/8/20,47
Spain,3/9/20,50
Spain,3/10/20,55
Spain,3/11/20,57
Spain,3/12/20,61
Spain,3/13/20,60
Spain,3/14/20,59
Spain,3/15/20,55
Spain,3/16/20,43
Spain,3/17/20,50
Spain,3/18/20,54
Spain,3/19/20,53
Spain,3/20/20,51
Spain,3/21/20,47
Spain,3/22/20,48
Spain,3/23/20,51
Spain,3/24/20,52
Spain,3/25/20,50
Spain,2/1/20,50
Spain,2/2/20,45
Spain,2/3/20,51
Spain,2/4/20,53
Spain,2/5/20,44
Spain,2/6/20,42
Spain,2/7/20,43
Spain,2/8/20,41
Spain,2/9/20,40
Spain,2/10/20,45
Spain,2/11/20,46
Spain,2/12/20,47
Spain,2/13/20,46
Spain,2/14/20,44
Spain,2/15/20,47
Spain,2/16/20,46
Spain,2/17/20,44
Spain,2/18/20,44
Spain,2/19/20,44
Spain,2/20/20,49
Spain,2/21/20,53
Spain,2/22/20,55
Spain,2/23/20,56
Spain,2/24/20,56
Spain,2/25/20,51
Spain,2/26/20,45
Spain,2/27/20,48
Spain,2/28/20,50
Spain,2/29/20,45
Spain,3/1/20,44
Spain,3/2/20,42
Spain,3/3/20,46
Spain,3/4/20,52
Spain,3/5/20,47
Spain,3/6/20,41
Spain,3/7/20,44
Spain,3/8/20,45
Spain,3/9/20,48
Spain,3/10/20,56
Spain,3/11/20,66
Spain,3/12/20,67
Spain,3/13/20,63
Spain,3/16/20,36
Spain,3/17/20,44
Spain,3/18/20,51
Spain,3/19/20,49
Spain,3/20/20,44
Spain,3/21/20,41
Spain,3/22/20,42
Spain,3/23/20,45
Spain,3/24/20,47
Spain,3/25/20,48
Spain,2/1/20,65
Spain,2/2/20,65
Spain,2/3/20,68
Spain,2/4/20,67
Spain,2/5/20,64
Spain,2/6/20,58
Spain,2/7/20,59
Spain,2/8/20,58
Spain,2/9/20,58
Spain,2/10/20,58
Spain,2/11/20,62
Spain,2/12/20,65
Spain,2/13/20,64
Spain,2/14/20,66
Spain,2/15/20,61
Spain,2/16/20,59
Spain,2/17/20,60
Spain,2/18/20,57
Spain,2/19/20,57
Spain,2/20/20,56
Spain,2/21/20,54
Spain,2/22/20,58
Spain,2/23/20,65
Spain,2/24/20,68
Spain,2/25/20,69
Spain,2/26/20,62
Spain,2/27/20,57
Spain,2/28/20,58
Spain,2/29/20,61
Spain,3/1/20,60
Spain,3/2/20,58
Spain,3/3/20,61
Spain,3/4/20,66
Spain,3/5/20,59
Spain,3/6/20,56
Spain,3/7/20,57
Spain,3/8/20,62
Spain,3/9/20,63
Spain,3/10/20,65
Spain,3/11/20,67
Spain,3/12/20,67
Spain,3/13/20,58
Spain,3/14/20,57
Spain,3/15/20,54
Spain,3/16/20,55
Spain,3/17/20,53
Spain,3/18/20,54
Spain,3/19/20,56
Spain,3/20/20,56
Spain,3/21/20,55
Spain,3/22/20,55
Spain,3/23/20,53
Spain,3/24/20,56
Spain,3/25/20,56
Spain,2/1/20,56
Spain,2/2/20,58
Spain,2/3/20,58
Spain,2/4/20,52
Spain,2/5/20,50
Spain,2/6/20,51
Spain,2/7/20,51
Spain,2/8/20,48
Spain,2/9/20,51
Spain,2/10/20,53
Spain,2/11/20,51
Spain,2/12/20,51
Spain,2/13/20,52
Spain,2/14/20,53
Spain,2/15/20,51
Spain,2/16/20,55
Spain,2/17/20,48
Spain,2/18/20,42
Spain,2/19/20,43
Spain,2/20/20,46
Spain,2/21/20,52
Spain,2/22/20,49
Spain,2/23/20,49
Spain,2/24/20,47
Spain,2/25/20,48
Spain,2/26/20,47
Spain,2/27/20,53
Spain,2/28/20,52
Spain,2/29/20,49
Spain,3/1/20,51
Spain,3/2/20,46
Spain,3/3/20,53
Spain,3/4/20,55
Spain,3/5/20,50
Spain,3/6/20,46
Spain,3/7/20,47
Spain,3/8/20,49
Spain,3/9/20,49
Spain,3/10/20,50
Spain,3/11/20,54
Spain,3/12/20,49
Spain,3/13/20,47
Spain,3/14/20,49
Spain,3/15/20,42
Spain,3/16/20,44
Spain,3/17/20,51
Spain,3/18/20,56
Spain,3/19/20,53
Spain,3/20/20,53
Spain,3/21/20,53
Spain,3/22/20,52
Spain,3/23/20,51
Spain,3/24/20,55
Spain,3/25/20,54
Spain,2/1/20,65
Spain,2/2/20,62
Spain,2/3/20,60
Spain,2/4/20,65
Spain,2/5/20,55
Spain,2/6/20,51
Spain,2/7/20,52
Spain,2/8/20,54
Spain,2/9/20,56
Spain,2/10/20,61
Spain,2/11/20,62
Spain,2/12/20,58
Spain,2/13/20,60
Spain,2/14/20,57
Spain,2/15/20,54
Spain,2/16/20,54
Spain,2/17/20,56
Spain,2/18/20,55
Spain,2/19/20,56
Spain,2/20/20,54
Spain,2/21/20,52
Spain,2/22/20,52
Spain,2/23/20,53
Spain,2/24/20,55
Spain,2/25/20,66
Spain,2/26/20,63
Spain,2/27/20,61
Spain,2/28/20,62
Spain,2/29/20,61
Spain,3/1/20,65
Spain,3/2/20,64
Spain,3/3/20,61
Spain,3/4/20,68
Spain,3/5/20,67
Spain,3/6/20,60
Spain,3/7/20,57
Spain,3/8/20,60
Spain,3/9/20,63
Spain,3/10/20,58
Spain,3/11/20,58
Spain,3/12/20,63
Spain,3/13/20,61
Spain,3/14/20,61
Spain,3/15/20,57
Spain,3/16/20,58
Spain,3/17/20,58
Spain,3/18/20,60
Spain,3/19/20,56
Spain,3/20/20,56
Spain,3/21/20,58
Spain,3/22/20,55
Spain,3/23/20,58
Spain,3/24/20,55
Spain,3/25/20,52
Spain,2/1/20,60
Spain,2/2/20,66
Spain,2/3/20,66
Spain,2/4/20,53
Spain,2/5/20,46
Spain,2/6/20,53
Spain,2/7/20,55
Spain,2/8/20,52
Spain,2/9/20,56
Spain,2/10/20,57
Spain,2/11/20,51
Spain,2/12/20,50
Spain,2/13/20,56
Spain,2/14/20,53
Spain,2/15/20,58
Spain,2/16/20,65
Spain,2/17/20,52
Spain,2/18/20,47
Spain,2/19/20,47
Spain,2/20/20,49
Spain,2/21/20,49
Spain,2/22/20,50
Spain,2/23/20,49
Spain,2/24/20,45
Spain,2/25/20,49
Spain,2/26/20,47
Spain,2/27/20,51
Spain,2/28/20,56
Spain,2/29/20,55
Spain,3/1/20,51
Spain,3/2/20,46
Spain,3/3/20,49
Spain,3/4/20,53
Spain,3/5/20,54
Spain,3/6/20,44
Spain,3/7/20,48
Spain,3/8/20,50
Spain,3/9/20,49
Spain,3/10/20,50
Spain,3/11/20,52
Spain,3/12/20,52
Spain,3/13/20,48
Spain,3/14/20,49
Spain,3/15/20,51
Spain,3/16/20,47
Spain,3/17/20,51
Spain,3/18/20,56
Spain,3/19/20,62
Spain,3/20/20,60
Spain,3/21/20,58
Spain,3/22/20,53
Spain,3/23/20,52
Spain,3/24/20,54
Spain,3/25/20,50
Spain,2/1/20,66
Spain,2/2/20,65
Spain,2/3/20,69
Spain,2/4/20,70
Spain,2/5/20,69
Spain,2/6/20,68
Spain,2/7/20,66
Spain,2/8/20,65
Spain,2/9/20,67
Spain,2/10/20,66
Spain,2/11/20,68
Spain,2/12/20,67
Spain,2/13/20,65
Spain,2/14/20,64
Spain,2/15/20,64
Spain,2/16/20,66
Spain,2/17/20,68
Spain,2/18/20,65
Spain,2/19/20,65
Spain,2/20/20,65
Spain,2/21/20,64
Spain,2/22/20,69
Spain,2/23/20,71
Spain,2/24/20,74
Spain,2/25/20,72
Spain,2/26/20,66
Spain,2/27/20,66
Spain,2/28/20,64
Spain,2/29/20,66
Spain,3/1/20,66
Spain,3/2/20,68
Spain,3/3/20,68
Spain,3/4/20,69
Spain,3/5/20,67
Spain,3/6/20,66
Spain,3/7/20,66
Spain,3/8/20,68
Spain,3/9/20,67
Spain,3/10/20,66
Spain,3/11/20,65
Spain,3/12/20,67
Spain,3/13/20,66
Spain,3/14/20,65
Spain,3/15/20,65
Spain,3/16/20,66
Spain,3/17/20,64
Spain,3/18/20,64
Spain,3/19/20,66
Spain,3/20/20,66
Spain,3/21/20,64
Spain,3/22/20,64
Spain,3/23/20,62
Spain,3/24/20,65
Spain,3/25/20,64
Spain,2/1/20,56
Spain,2/2/20,58
Spain,2/3/20,60
Spain,2/4/20,58
Spain,2/5/20,51
Spain,2/6/20,49
Spain,2/7/20,50
Spain,2/8/20,51
Spain,2/9/20,52
Spain,2/10/20,58
Spain,2/11/20,57
Spain,2/12/20,54
Spain,2/13/20,55
Spain,2/14/20,54
Spain,2/15/20,54
Spain,2/16/20,57
Spain,2/17/20,57
Spain,2/18/20,53
Spain,2/19/20,50
Spain,2/20/20,50
Spain,2/21/20,52
Spain,2/22/20,53
Spain,2/23/20,54
Spain,2/24/20,55
Spain,2/25/20,53
Spain,2/26/20,56
Spain,2/27/20,58
Spain,2/28/20,56
Spain,2/29/20,57
Spain,3/1/20,60
Spain,3/2/20,59
Spain,3/3/20,54
Spain,3/4/20,55
Spain,3/5/20,58
Spain,3/6/20,54
Spain,3/7/20,53
Spain,3/8/20,55
Spain,3/9/20,55
Spain,3/10/20,54
Spain,3/11/20,55
Spain,3/12/20,55
Spain,3/13/20,57
Spain,3/14/20,58
Spain,3/15/20,55
Spain,3/16/20,57
Spain,3/17/20,59
Spain,3/18/20,55
Spain,3/19/20,53
Spain,3/20/20,54
Spain,3/21/20,54
Spain,3/22/20,56
Spain,3/23/20,56
Spain,3/24/20,54
Spain,3/25/20,51
Spain,2/1/20,61
Spain,2/2/20,63
Spain,2/3/20,63
Spain,2/4/20,54
Spain,2/5/20,48
Spain,2/6/20,53
Spain,2/7/20,55
Spain,2/8/20,52
Spain,2/9/20,56
Spain,2/10/20,59
Spain,2/11/20,53
Spain,2/12/20,51
Spain,2/13/20,55
Spain,2/14/20,56
Spain,2/15/20,56
Spain,2/16/20,59
Spain,2/17/20,50
Spain,2/18/20,45
Spain,2/19/20,45
Spain,2/20/20,49
Spain,2/21/20,51
Spain,2/22/20,49
Spain,2/23/20,46
Spain,2/24/20,49
Spain,2/25/20,52
Spain,2/26/20,52
Spain,2/27/20,57
Spain,2/28/20,56
Spain,2/29/20,52
Spain,3/1/20,54
Spain,3/2/20,50
Spain,3/3/20,57
Spain,3/4/20,61
Spain,3/5/20,54
Spain,3/6/20,51
Spain,3/7/20,53
Spain,3/8/20,53
Spain,3/9/20,52
Spain,3/10/20,54
Spain,3/11/20,56
Spain,3/12/20,52
Spain,3/13/20,51
Spain,3/14/20,50
Spain,3/15/20,46
Spain,3/16/20,50
Spain,3/17/20,54
Spain,3/18/20,53
Spain,3/19/20,52
Spain,3/20/20,55
Spain,3/21/20,54
Spain,3/22/20,55
Spain,3/23/20,52
Spain,3/24/20,55
Spain,3/25/20,52
Spain,2/1/20,52
Spain,2/2/20,54
Spain,2/3/20,57
Spain,2/4/20,53
Spain,2/5/20,45
Spain,2/6/20,44
Spain,2/7/20,47
Spain,2/8/20,46
Spain,2/9/20,48
Spain,2/10/20,54
Spain,2/11/20,51
Spain,2/12/20,50
Spain,2/13/20,51
Spain,2/14/20,50
Spain,2/15/20,50
Spain,2/16/20,55
Spain,2/17/20,53
Spain,2/18/20,51
Spain,2/19/20,47
Spain,2/20/20,47
Spain,2/21/20,49
Spain,2/22/20,48
Spain,2/23/20,52
Spain,2/24/20,52
Spain,2/25/20,47
Spain,2/26/20,50
Spain,2/27/20,52
Spain,2/28/20,51
Spain,2/29/20,57
Spain,3/1/20,57
Spain,3/2/20,55
Spain,3/3/20,45
Spain,3/4/20,47
Spain,3/5/20,53
Spain,3/6/20,47
Spain,3/7/20,45
Spain,3/8/20,47
Spain,3/9/20,49
Spain,3/10/20,49
Spain,3/11/20,53
Spain,3/12/20,55
Spain,3/13/20,56
Spain,3/14/20,54
Spain,3/15/20,53
Spain,3/16/20,53
Spain,3/17/20,54
Spain,3/18/20,52
Spain,3/19/20,50
Spain,3/20/20,49
Spain,3/21/20,50
Spain,3/22/20,54
Spain,3/23/20,52
Spain,3/24/20,50
Spain,3/25/20,47
Spain,2/1/20,65
Spain,2/2/20,64
Spain,2/3/20,68
Spain,2/4/20,69
Spain,2/5/20,70
Spain,2/6/20,69
Spain,2/7/20,65
Spain,2/8/20,65
Spain,2/9/20,66
Spain,2/10/20,66
Spain,2/11/20,67
Spain,2/12/20,66
Spain,2/13/20,65
Spain,2/14/20,65
Spain,2/15/20,66
Spain,2/16/20,66
Spain,2/17/20,66
Spain,2/18/20,66
Spain,2/19/20,66
Spain,2/20/20,65
Spain,2/21/20,65
Spain,2/22/20,68
Spain,2/23/20,71
Spain,2/24/20,74
Spain,2/25/20,71
Spain,2/26/20,66
Spain,2/27/20,66
Spain,2/28/20,64
Spain,2/29/20,65
Spain,3/1/20,65
Spain,3/2/20,67
Spain,3/3/20,66
Spain,3/4/20,69
Spain,3/5/20,68
Spain,3/6/20,67
Spain,3/7/20,67
Spain,3/8/20,69
Spain,3/9/20,68
Spain,3/10/20,67
Spain,3/11/20,66
Spain,3/12/20,67
Spain,3/13/20,66
Spain,3/14/20,66
Spain,3/15/20,66
Spain,3/16/20,66
Spain,3/17/20,64
Spain,3/18/20,65
Spain,3/19/20,66
Spain,3/20/20,68
Spain,3/21/20,65
Spain,3/22/20,64
Spain,3/23/20,63
Spain,3/24/20,66
Spain,3/25/20,65
Spain,2/1/20,58
Spain,2/2/20,61
Spain,2/3/20,60
Spain,2/4/20,58
Spain,2/5/20,55
Spain,2/6/20,54
Spain,2/7/20,55
Spain,2/8/20,52
Spain,2/9/20,53
Spain,2/10/20,56
Spain,2/11/20,54
Spain,2/12/20,53
Spain,2/13/20,55
Spain,2/14/20,55
Spain,2/15/20,54
Spain,2/16/20,57
Spain,2/17/20,51
Spain,2/18/20,46
Spain,2/19/20,47
Spain,2/20/20,49
Spain,2/21/20,54
Spain,2/22/20,54
Spain,2/23/20,55
Spain,2/24/20,51
Spain,2/25/20,51
Spain,2/26/20,50
Spain,2/27/20,54
Spain,2/28/20,53
Spain,2/29/20,52
Spain,3/1/20,55
Spain,3/2/20,51
Spain,3/3/20,55
Spain,3/4/20,58
Spain,3/5/20,53
Spain,3/6/20,51
Spain,3/7/20,51
Spain,3/8/20,50
Spain,3/9/20,51
Spain,3/10/20,51
Spain,3/11/20,53
Spain,3/12/20,55
Spain,3/13/20,53
Spain,3/14/20,53
Spain,3/15/20,47
Spain,3/16/20,47
Spain,3/17/20,56
Spain,3/18/20,62
Spain,3/19/20,56
Spain,3/20/20,55
Spain,3/21/20,54
Spain,3/22/20,56
Spain,3/23/20,56
Spain,3/24/20,58
Spain,3/25/20,54
Spain,2/1/20,56
Spain,2/2/20,55
Spain,2/3/20,51
Spain,2/4/20,46
Spain,2/5/20,43
Spain,2/6/20,43
Spain,2/7/20,45
Spain,2/8/20,47
Spain,2/9/20,48
Spain,2/10/20,52
Spain,2/11/20,48
Spain,2/12/20,50
Spain,2/13/20,51
Spain,2/14/20,45
Spain,2/15/20,44
Spain,2/16/20,50
Spain,2/17/20,50
Spain,2/18/20,42
Spain,2/19/20,41
Spain,2/20/20,43
Spain,2/21/20,47
Spain,2/22/20,48
Spain,2/23/20,49
Spain,2/24/20,50
Spain,2/25/20,49
Spain,2/26/20,46
Spain,2/27/20,48
Spain,2/28/20,51
Spain,2/29/20,49
Spain,3/1/20,51
Spain,3/2/20,46
Spain,3/3/20,51
Spain,3/4/20,55
Spain,3/5/20,50
Spain,3/6/20,43
Spain,3/7/20,45
Spain,3/8/20,45
Spain,3/9/20,48
Spain,3/10/20,53
Spain,3/11/20,57
Spain,3/12/20,58
Spain,3/13/20,50
Spain,3/14/20,50
Spain,3/15/20,49
Spain,3/16/20,40
Spain,3/17/20,51
Spain,3/18/20,53
Spain,3/19/20,53
Spain,3/20/20,52
Spain,3/21/20,49
Spain,3/22/20,50
Spain,3/23/20,50
Spain,3/24/20,52
Spain,3/25/20,51
Spain,2/1/20,60
Spain,2/2/20,61
Spain,2/3/20,60
Spain,2/4/20,62
Spain,2/5/20,57
Spain,2/6/20,56
Spain,2/7/20,57
Spain,2/8/20,56
Spain,2/9/20,58
Spain,2/10/20,60
Spain,2/11/20,59
Spain,2/12/20,58
Spain,2/13/20,58
Spain,2/14/20,57
Spain,2/15/20,58
Spain,2/16/20,56
Spain,2/17/20,59
Spain,2/18/20,59
Spain,2/19/20,58
Spain,2/20/20,58
Spain,2/21/20,58
Spain,2/22/20,59
Spain,2/23/20,59
Spain,2/24/20,57
Spain,2/25/20,56
Spain,2/26/20,59
Spain,2/27/20,58
Spain,2/28/20,57
Spain,2/29/20,56
Spain,3/1/20,59
Spain,3/2/20,62
Spain,3/3/20,57
Spain,3/4/20,59
Spain,3/5/20,59
Spain,3/6/20,56
Spain,3/7/20,58
Spain,3/8/20,59
Spain,3/9/20,63
Spain,3/10/20,65
Spain,3/11/20,61
Spain,3/12/20,61
Spain,3/13/20,60
Spain,3/14/20,60
Spain,3/15/20,61
Spain,3/16/20,55
Spain,3/17/20,52
Spain,3/18/20,63
Spain,3/19/20,61
Spain,3/20/20,58
Spain,3/21/20,51
Spain,3/22/20,53
Spain,3/23/20,56
Spain,3/24/20,60
